song,artist1,artist2,song_netease,artist_netease,mood_netease,spotify-id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_origin_1,artist_origin_2,artist_type_1,artist_type_2,artist_era_1,genre_1,genre_2,genre_3,mood_1,mood_2,tempo_1,tempo_2,tempo_3
Only Time,,Enya,Only Time,Enya,怀旧,6FLwmdmW77N1Pxb1aWsZmO,0.418,0.249,3,-13.744,1,0.0301,0.841,0.661,0.112,0.213,82.803,218547,4,b'Western Europe',b'Ireland',b'Female',b'Female',b'1990s',b'Other',b'New Age',b'New Age World Music',b'Melancholy',b'Light Melancholy',b'Slow Tempo',b'Slow',b'40s'
Ce Frumoasa E lubirea,,Giulia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Where Is the Love,,Josh Vietti,,,,6pdgcSGaCswgtHgZ5Jl2jK,0.846,0.367,5,-7.284,1,0.0932,0.306,0.356,0.0891,0.797,94.006,273830,4,b'North America',b'United States',b'Male',b'Male',b'2000s',b'Classical',b'Classical Crossover',b'Classical Crossover Instrumental',b'Sensual',b'Sensual Groove',b'Slow Tempo',b'Slow',b'40s'
Never Had A Dream Come True,,Studio Allstars,Never Had A Dream Come True,Studio Allstars,兴奋/治愈,6xvZwycAGBQlhB8Nt2tRUk,0.672,0.346,5,-11.885,1,0.0298,0.539,0,0.0893,0.277,123.07,239080,4,b'North America',b'United States',b'Mixed',b'Mixed Group',b'2000s',b'Pop',b'Western Pop',b'Karaoke',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
Love mail,,Nicoleta Matei,Love mail,Nicoleta Matei,怀旧,,,,,,,,,,,,,,,b'Asia',b'Japan',b'Female',b'Female',b'1990s',b'Pop',b'Japanese Pop',b'J-Pop',b'Yearning',b'Energetic Yearning',b'Medium Tempo',b'Medium Slow',b'60s'
Fire,,Elektronomia,Fire,Elektronomia,兴奋,0fbspWuEdaaT9vfmbAZr1C,0.755,0.868,0,-3.352,0,0.0341,0.126,0.87,0.405,0.137,128.02,189428,4,b'Western Europe',b'United Kingdom',b'Female',b'Female',b'2010s',b'Pop',b'Western Pop',b'Adult Alternative Pop',b'Yearning',b'Energetic Yearning',b'Medium Tempo',b'Medium Fast',b'100s'
Everybody Knows I Love You,,Lovebugs,Everybody Knows I Love You,Lovebugs,伤感,6TPfVpNPA8nOqBVIzkCjBS,0.597,0.909,7,-4.414,0,0.0268,0.126,0.00425,0.853,0.83,112.754,195107,4,b'Western Europe',b'Switzerland',b'Male',b'Male Group',b'1990s',b'Alternative & Punk',b'Alternative',b'Alternative Pop',b'Gritty',b'Strumming Yearning',b'Medium Tempo',b'Medium Fast',b'110s'
小情歌,,苏打绿,小情歌,苏打绿,伤感/怀旧,3C3EFD0OCK9JhYai2VhyDc,0.441,0.607,2,-6.38,1,0.0293,0.568,0,0.927,0.223,132.144,277880,4,b'Asia',b'Taiwan',b'Mixed',b'Mixed Group',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
寻水的鱼,,许飞,寻水的鱼,许飞,怀旧,1hKWSlQLi126atncSoeyFi,0.672,0.642,1,-5.212,0,0.025,0.456,0.0151,0.101,0.395,113.999,270699,4,b'Asia',b'China',b'Female',b'Female',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Medium Tempo',b'Medium Slow',b'50s'
R.I.O. Megamix,,R.I.O.,,,,13ejc699btwrDP9O0gUvGv,0.692,0.836,0,-4.98,1,0.0315,0.00478,1.2e-05,0.284,0.908,128.025,199950,4,b'Western Europe',b'Germany',b'Male',b'Male Duo',b'2010s',b'Electronica',b'Dance & Club',b'Club Dance',b'Excited',b'Upbeat Pop Groove',b'Medium Tempo',b'Medium Fast',b'120s'
勇气,梁静茹,,勇气,梁静茹,伤感/浪漫,1HNJXq2ZPr74HyGZ65ZbBo,0.64,0.366,5,-9.358,1,0.0291,0.743,0,0.0952,0.234,115.789,239293,4,b'Southeast Asia',b'Malaysia',b'Female',b'Female',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Medium Tempo',b'Medium Slow',b'50s'
后来,刘若英,,后来,刘若英,伤感/怀旧,2wzXhxWPX0aODraKNXoJYY,0.677,0.5,3,-8.285,1,0.0265,0.69,0,0.174,0.375,149.784,341400,4,b'Asia',b'Taiwan',b'Female',b'Female',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
怎样,戴佩妮,,怎样,戴佩妮,伤感,4CD6fcm9HZYu2sA3ln6DuX,0.641,0.363,2,-10.434,1,0.033,0.809,0,0.0949,0.218,119.739,271107,4,b'Southeast Asia',b'Malaysia',b'Female',b'Female',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Medium Tempo',b'Medium Slow',b'60s'
心动,陈洁仪,,心动,陈洁仪,伤感,2DglkgKB5UlwrCdwcHZjXE,0.357,0.095,2,-14.503,1,0.045,0.978,1.39e-06,0.139,0.31,79.985,230520,3,b'Southeast Asia',b'Singapore',b'Female',b'Female',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Sentimental',b'Tender / Sincere',b'Slow Tempo',b'Very Slow',b'30s'
轨迹,周杰伦,,轨迹,徐薇,伤感/思念/放松,2PHJSiIQQgVAuHqSxEp6F9,0.445,0.476,9,-6.964,1,0.0268,0.21,0.000127,0.0788,0.17,75.208,322320,4,b'Asia',b'Taiwan',b'Male',b'Male',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
情书,张学友,,情书,张学友,伤感,,,,,,,,,,,,,,,b'Asia',b'China',b'Male',b'Male',b'1990s',b'Pop',b'Chinese Pop',b'Canto-Pop',b'Sentimental',b'Tender / Sincere',b'Medium Tempo',b'Medium Slow',b'50s'
天灰,S.H.E,,天灰,S.H.E,伤感/怀旧/治愈,7rkRDQj2ASyqEMWVASQGZQ,0.561,0.454,7,-5.569,1,0.0243,0.347,0,0.117,0.211,147.794,243347,4,b'Asia',b'Taiwan',b'Female',b'Female Group',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
趁早,张惠妹,,趁早,张惠妹,伤感,5OsEmVQpYlsWMcMBqviaeC,0.573,0.573,10,-5.594,1,0.0309,0.521,0,0.355,0.243,115.99,301560,4,b'Asia',b'Taiwan',b'Female',b'Female',b'1990s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Medium Tempo',b'Medium Slow',b'50s'
矜持,萧潇,,矜持,萧潇,清新,7iYpRSETKCnEJnd5RhyGtF,0.326,0.147,8,-14.682,1,0.0401,0.847,3.37e-06,0.0764,0.231,143.955,320796,4,b'Asia',b'China',b'Female',b'Female',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Melancholy',b'Wistful / Forlorn',b'Slow Tempo',b'Very Slow',b'30s'
约定,周蕙,,约定,周蕙,伤感/怀旧,5oN9LUFvVcL8AK6i7jBOM8,0.633,0.27,4,-11.49,1,0.0317,0.863,0,0.131,0.198,80.056,261733,3,b'Asia',b'Taiwan',b'Female',b'Female',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Slow',b'40s'
当你,林俊杰,,当你,林俊杰,伤感/怀旧,56UzFYxgkvxU188BsCKBOc,0.651,0.476,0,-7.131,1,0.028,0.739,0,0.103,0.365,133.964,249248,4,b'Southeast Asia',b'Singapore',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
一不小心,颜小健,,一不小心,颜小健,快乐/怀旧,4AY8ihRL91eIt4YpDD4621,0.714,0.461,5,-10.043,0,0.0454,0.206,1.82e-06,0.166,0.594,82.036,201951,4,b'Asia',b'China',b'Male',b'Male',b'2010s',,,,,,,,
黑白配,范玮琪,,黑白配,范玮琪,怀旧,01qwfRtOy5YZFxikjq1BqI,0.336,0.242,0,-11.855,1,0.0336,0.915,0,0.0903,0.437,168.538,167267,4,b'Asia',b'Taiwan',b'Female',b'Female',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Sentimental',b'Tender / Sincere',b'Slow Tempo',b'Slow',b'40s'
信仰,张信哲,,信仰,张信哲,伤感,63N9xY1AFSk48NxUDbtkJF,0.568,0.443,4,-7.279,0,0.0529,0.785,0,0.138,0.429,138.521,252814,4,b'Asia',b'Taiwan',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Sophisticated',b'Smoky / Romantic',b'Medium Tempo',b'Medium',b'60s'
美丽的神话,孙楠/韩红,,美丽的神话,孙楠/韩红,怀旧,,,,,,,,,,,,,,,b'Asia',b'China',b'Mixed',b'Mixed Duo',b'2000s',b'Soundtrack',b'Original Film/TV Music',b'General Film Music',,,,,
他不懂,张杰,,他不懂,张杰,伤感/孤独,1An5c9OmMcVaJLA9YQHCi1,0.668,0.189,9,-15.141,1,0.0438,0.935,1.35e-05,0.142,0.549,122.054,231688,4,b'Asia',b'China',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Sentimental',b'Tender / Sincere',b'Medium Tempo',b'Medium Slow',b'60s'
最重要的决定,范玮琪,,最重要的决定,范玮琪,怀旧/治愈,366RWOaR5AyWHf3pstDEZI,0.556,0.338,6,-9.641,1,0.0402,0.595,0,0.113,0.355,71.996,244080,3,b'Asia',b'Taiwan',b'Female',b'Female',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
稻香,周杰伦,,稻香,郁可唯,怀旧/放松,6Uq8BnOxvXJsQiJ2XqfO5P,0.67,0.626,9,-5.027,1,0.0628,0.286,0,0.0843,0.205,163.985,223453,4,b'Asia',b'Taiwan',b'Male',b'Male',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Idealistic / Stirring',b'Medium Tempo',b'Medium',b'80s'
空空如也,汪峰,,,,,17amEC2sED8Pm73hUyNFbm,0.662,0.48,4,-7.904,1,0.0604,0.581,0,0.145,0.439,78.017,297216,4,b'Asia',b'China',b'Male',b'Male',b'2000s',b'Rock',b'Asian Rock',b'Chinese Rock',b'Empowering',b'Powerful / Heroic',b'Medium Tempo',b'Medium Fast',b'110s'
Lydia,Faye 飞,,Lydia,F.I.R.,怀旧,42GHSJLuBvBjlsPxwESR65,0.527,0.733,11,-4.624,0,0.0426,0.179,0,0.1,0.374,80.973,238933,4,,,,,,,,,,,,,
茉莉花,霍尊,,茉莉花,霍尊,怀旧,7lW5h3SGC1fQn9k6Ex7TVi,0.297,0.34,9,-11.811,1,0.0519,0.579,1.18e-05,0.0916,0.386,140.701,280661,4,b'Asia',b'China',b'Female',b'Female Group',b'2000s',b'Traditional',b'Chinese Traditional',b'Chinese Classical Crossover',b'Easygoing',b'Hopeful / Breezy',b'Medium Tempo',b'Medium Slow',b'60s'
体面,于文文,,体面,迟青,浪漫,7cE5ehlKJ3L9Ejhzm3udcF,0.36,0.465,10,-8.483,1,0.0337,0.421,0.000278,0.109,0.205,169.845,282770,4,b'Asia',b'China',b'Female',b'Female',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Slow',b'40s'
漫步云端,张韶涵,,,,,0gjdEYvNXZ5T2NFEKglgZZ,0.344,0.622,5,-6.361,1,0.0432,0.645,0,0.482,0.196,140.271,380789,4,b'Asia',b'Taiwan',b'Female',b'Female',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',,,,,
不醉不会,田馥甄,,,,,2r9dFJvTqlvg40vGRXL153,0.552,0.706,6,-7.49,1,0.0393,0.0912,0.00471,0.367,0.399,124.011,232724,4,b'Asia',b'Taiwan',b'Female',b'Female',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',,,,,
凉凉,杨宗纬,,凉凉,傲日其愣/唐倩/张碧晨/陈奕夫,伤感/兴奋,7LmFgyIHlXRqjDOt68RQoQ,0.463,0.56,4,-7.832,0,0.0292,0.78,1.09e-05,0.0891,0.267,90.005,333333,4,b'Asia',b'China',b'Mixed',b'Mixed Duo',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Romantic',b'Dramatic / Romantic',b'Slow Tempo',b'Slow',b'40s'
江南+带你去旅行,郑恺,,带你去旅行,亦勋/林子琪,放松/浪漫,,,,,,,,,,,,,,,b'Asia',b'China',b'Mixed',b'Mixed Duo',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Easygoing',b'Friendly',b'Medium Tempo',b'Medium Slow',b'50s'
王妃,萧敬腾,,,,,6xVw19NAlPn9oA638jzE3l,0.637,0.948,6,-2.843,0,0.0452,0.028,0,0.15,0.579,126.975,221760,4,b'Asia',b'Taiwan',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Rowdy',b'Driving Dark Groove',b'Medium Tempo',b'Medium Fast',b'120s'
Reflection,Jessie J,,,,,,,,,,,,,,,,,,,b'North America',b'United States',b'Female',b'Female Group',b'2010s',b'Pop',b'Western Pop',b'Dance Pop',b'Energizing',b'Edgy / Sexy',b'Medium Tempo',b'Medium Fast',b'100s'
旧梦,郁可唯,,旧梦,彭佳慧,怀旧,0jtPOtI3OkHIF4bEKvv619,0.241,0.356,1,-11.878,0,0.0851,0.775,1.2e-05,0.189,0.0937,171.362,348736,4,b'Asia',b'China',b'Male',b'Male',b'1990s',b'Pop',b'Chinese Pop',b'Canto-Pop',b'Melancholy',b'Sad / Soulful',b'Slow Tempo',b'Very Slow',b'30s'
空白格,杨宗纬,,空白格,杨宗纬,伤感,,,,,,,,,,,,,,,b'Asia',b'Taiwan',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Sentimental',b'Tender / Sincere',b'Slow Tempo',b'Slow',b'40s'
离不开你,腾格尔,,离不开你,黄绮珊,怀旧,5MzeTmUXf1OukyJDgMDwY9,0.497,0.439,2,-7.803,1,0.0328,0.468,0,0.305,0.301,124.023,252566,4,b'Asia',b'China',b'Male',b'Male',b'2000s',b'Pop',b'Chinese Pop',b'Canto-Pop',b'Romantic',b'Heartfelt Passion',b'Medium Tempo',b'Medium Slow',b'50s'
平凡之路,华晨宇,,平凡之路,朴树,伤感/孤独/治愈,05bwFh6lmY7Qj3CDgm0yFx,0.41,0.311,3,-9.252,1,0.0317,0.548,0.000235,0.116,0.0717,117.967,413781,4,b'Asia',b'China',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',,,,,
千年等一回,赵雅芝,,千年等一回,高胜美,快乐/怀旧/放松,,,,,,,,,,,,,,,b'Asia',b'China',b'Female',b'Female Group',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Yearning',b'Energetic Yearning',b'Medium Tempo',b'Medium Fast',b'110s'
Eyes On Me,植松伸夫,,Eyes On Me,植松伸夫,安静/放松,2K2MZM2ITZRJuvL4RfKSv9,0.257,0.0189,0,-30.027,1,0.0462,0.913,0.927,0.0635,0.189,101.691,330720,4,b'Asia',b'Japan',b'Male',b'Male',b'2000s',b'Soundtrack',b'Game Music',b'Game Music',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Slow',b'40s'
Please Don’t Go,Joel Adams,,,,,3cNjgVBKTJ1SvKhunrCdVy,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94e-05,0.294,0.235,84.264,210580,4,b'Australia/Oceania',b'Australia',b'Male',b'Male',b'2010s',b'Pop',b'Western Pop',b'Teen Pop',b'Cool',b'Wary / Defiant',b'Medium Tempo',b'Medium',b'80s'
Victory,Two Steps From Hell,,,,,2F9xBxKbx2M0pbgtSu8fLf,0.503,0.917,10,-6.112,1,0.0638,0.00904,0.323,0.163,0.27,120.003,320467,4,b'North America',b'United States',b'Mixed',b'Mixed Group',b'2010s',b'Soundtrack',b'Original Film/TV Music',b'General Film Music',,,,,
繁华的寂静,文武贝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
城南花已开,三亩地,,,,,,,,,,,,,,,,,,,b'Asia',b'China',b'Male',b'Male',b'2010s',b'Pop',b'Easy Listening',b'Other Easy Listening',b'Sensual',b'Sensual Groove',b'Medium Tempo',b'Medium Slow',b'50s'
Grad Erlija,Rigel Theatre,,Grad Erlija -Retrospektiva-,Rigel Theatre,兴奋,,,,,,,,,,,,,,,,,,,,,,,,,,,
Home,ThimLife/BibianeZ,,,,,3FwHNUXFYJwEBu6legcVuU,0.598,0.791,9,-6.039,0,0.0489,0.112,1.04e-05,0.0518,0.332,128.03,238135,4,,,,,,,,,,,,,
Time,MKJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kronos,Diverse System,,Kronos,Diverse System,兴奋,,,,,,,,,,,,,,,,,,,,,,,,,,,
夏祭的梦花火,妹尾武,,,,,,,,,,,,,,,,,,,b'Asia',b'Japan',b'Male',b'Male',b'2000s',b'Soundtrack',b'Original Film/TV Music',b'General TV Music',,,,,
Say,Tom Ven/Legal Divide/KWT,,Say (Original Mix),KWT/Legal Divide/Tom Ven,兴奋,4gCSjJjbwCIbSkCVpWMvRk,0.463,0.682,8,-5.283,1,0.0374,0.00185,0,0.0813,0.285,127,227000,4,,,,,,,,,,,,,
Numb,Linkin Park,,,,,2nLtzopw4rPReszdYBJU6h,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,4,b'North America',b'United States',b'Male',b'Male Group',b'2000s',b'Rock',b'Metal',b'Rap Metal',b'Defiant',b'Heavy Brooding',b'Medium Tempo',b'Medium Fast',b'110s'
Counting Stars,Alex Goot/Chrissy,,,,,59z6KzkGfy3XCBOQX45CU5,0.66,0.728,1,-4.222,0,0.042,0.233,0,0.331,0.646,121.902,203000,4,b'North America',b'United States',b'Male',b'Male',b'2010s',b'Pop',b'Western Pop',b'Adult Alternative Pop',,,,,
Turnin',Young Rising Sons,,,,,7om9AA7nbASF0vzS2u5cDz,0.622,0.719,6,-4.868,1,0.037,0.0862,0,0.167,0.679,96.032,209467,4,b'North America',b'United States',b'Male',b'Male Group',b'2010s',b'Alternative & Punk',b'Indie Rock',b'Indie Pop',b'Yearning',b'Energetic Yearning',b'Medium Tempo',b'Medium Fast',b'90s'
Watching the Shorebirds,Richard Evans,,Watching the Shorebirds,Richard Evans,安静/放松,,,,,,,,,,,,,,,b'North America',b'United States',b'Male',b'Male',b'1970s',b'Jazz',b'Contemporary Jazz & Fusion',b'Soul Jazz',,,,,
三年幻想乡,神乃木制作所,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solo,Raúl Di Blasio,,Solo (Alone) [*],Raúl Di Blasio,伤感/放松,00KYpxk5cJf4BgqDIoPyAC,0.579,0.339,7,-13.58,0,0.029,0.81,0.564,0.129,0.135,114.049,292453,4,b'South America',b'Argentina',b'Male',b'Male',b'1990s',b'Pop',b'Easy Listening',b'Other Easy Listening',b'Romantic',b'Dramatic / Romantic',b'Medium Tempo',b'Medium Slow',b'50s'
中二也要弹钢琴,徐梦圆,,中二也要弹钢琴,徐梦圆,兴奋/放松,,,,,,,,,,,,,,,b'Asia',b'China',b'Male',b'Male',b'2010s',b'Electronica',b'Electronica Mainstream',b'Pop Electronica',,,,,
For my girl friend,未泯,,For my girl friend,未泯,放松,,,,,,,,,,,,,,,b'Western Europe',b'United Kingdom',b'Unknown/Other',,,,,,,,,,
幻听,钱晨航,,幻听（吉他曲）,钱晨航,放松,,,,,,,,,,,,,,,b'Asia',b'China',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Powerful / Heroic',b'Medium Tempo',b'Medium Fast',b'100s'
镜夜,V.K克,,镜夜,V.K克,放松/清新,3zYBj3FlwM6zIHs8XS7Pgl,0.46,0.4,4,-13.502,0,0.0315,0.883,0.785,0.264,0.388,169.878,276213,4,b'Asia',b'Taiwan',b'Male',b'Male',b'2010s',b'Pop',b'Easy Listening',b'Other Easy Listening',b'Romantic',b'Dramatic / Romantic',b'Slow Tempo',b'Slow',b'40s'
Secret Base,uBio,,Secret Base - 吉他版,uBio,伤感/放松,,,,,,,,,,,,,,,b'Asia',b'Japan',b'Female',b'Female',b'2010s',b'Urban',b'Contemporary R&B/Soul',b'Urban Crossover',b'Cool',b'Casual Groove',b'Medium Tempo',b'Medium Slow',b'60s'
Just Like This,Deepmaniak,,,,,5qbXaxXsAnb4J1k8JXvy4B,0.869,0.462,11,-7.868,0,0.0562,0.027,0.000846,0.109,0.895,120.006,290038,4,,,,,,,,,,,,,
序曲,Candy_Wind,,序曲-画城,Candy_Wind,伤感/安静/清新,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ar,,,,,,,,,,,,,,,,,,,,b'North America',b'United States',b'Male',b'Male',b'2000s',b'Other',b'Spoken Word',b'Audio Book',b'Other',,,,
Whataya Want from Me,Adam Lambert,,,,,2rDwdvBma1O1eLzo29p2cr,0.44,0.683,11,-4.732,0,0.0489,0.00706,0,0.0593,0.445,185.948,227320,4,b'North America',b'United States',b'Male',b'Male',b'2000s',b'Pop',b'Western Pop',b'Dance Pop',b'Yearning',b'Energetic Yearning',b'Medium Tempo',b'Medium Fast',b'90s'
失恋重修手册,税子铭/赵钶,,,,,,,,,,,,,,,,,,,b'Asia',b'China',b'Male',b'Male Group',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Slow Tempo',b'Very Slow',b'30s'
化身孤岛的鲸,不才,,化身孤岛的鲸,不才,伤感/怀旧/放松,1OT5P9RP9K9T3r6VI4K4VK,0.66,0.499,0,-6.543,1,0.0306,0.815,1.35e-06,0.103,0.655,114.016,294184,4,b'Asia',b'China',b'Female',b'Female',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Empowering',b'Dramatic Emotion',b'Medium Tempo',b'Medium Slow',b'50s'
演员,薛之谦,,演员,薛之谦,伤感,34mRQFXVDXFdZz3pqddU7x,0.703,0.426,11,-10.676,1,0.0301,0.424,8.86e-06,0.111,0.186,91.613,261250,4,b'Asia',b'China',b'Male',b'Male',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Sensual',b'Soft Soulful',b'Slow Tempo',b'Slow',b'40s'
Midnight,Dave Greening,,Midnight,Dave Greening,安静/放松,,,,,,,,,,,,,,,b'Western Europe',b'United Kingdom',b'Male',b'Male Duo',b'1980s',b'Other',b'Comedy',b'Comedy',b'Sentimental',b'Tender / Sincere',b'Medium Tempo',b'Medium Slow',b'50s'
《夜色钢琴曲》 kiss the rain,赵海洋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
天龙八部之宿敌-钢琴版,黄政,,天龙八部之宿敌-钢琴版,黄政,安静,,,,,,,,,,,,,,,b'Asia',b'Taiwan',b'Male',b'Male',b'2000s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Sentimental',b'Tender / Sincere',b'Slow Tempo',b'Very Slow',b'30s'
Walk Alone,zyp,,,,,,,,,,,,,,,,,,,b'North America',b'United States',b'Male',b'Male',b'1990s',b'Rock',b'Adult Alternative Rock',b'Adult Alternative Rock',b'Sentimental',b'Tender / Sincere',b'Medium Tempo',b'Medium Slow',b'60s'
Weight of the World,MONACA,,Weight of the World,MONACA,放松,,,,,,,,,,,,,,,b'North America',b'United States',b'Mixed',b'Mixed Group',b'2000s',b'Rock',b'Metal',b'Gothic Metal',b'Defiant',b'Heavy Brooding',b'Medium Tempo',b'Medium',b'70s'
What Makes You Beautiful,One Direction,,What Makes You Beautiful,One Direction,清新,3SPDQfj2UfWq6A2NllZnzn,0.729,0.771,4,-2.451,1,0.0725,0.00761,0,0.087,0.873,125.011,198053,4,b'Western Europe',b'United Kingdom',b'Male',b'Male Group',b'2010s',b'Pop',b'Western Pop',b'Teen Pop',b'Defiant',b'Hard Positive Excitement',b'Medium Tempo',b'Medium Fast',b'120s'
寂静之空,傅许,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nevada,Vicetone/Cozi Zuehlsd,,,,,5BIjJP1zlOa3iY65RSkXkr,0.605,0.783,3,-4.271,1,0.0324,0.299,0.000175,0.133,0.105,124.015,208562,4,b'Western Europe',b'Netherlands',b'Mixed',b'Mixed Duo',b'2010s',b'Electronica',b'House',b'Progressive House',b'Yearning',b'Energetic Yearning',b'Medium Tempo',b'Medium Slow',b'60s'
cocoon,,,cocoon,林ゆうき,兴奋,,,,,,,,,,,,,,,b'North America',b'United States',b'Male',b'Male',b'2000s',b'Pop',b'Western Pop',b'Adult Alternative Pop',b'Melancholy',b'Light Melancholy',b'Slow Tempo',b'Very Slow',b'30s'
Chiru,Robert de Boron,,,,,67wrHBNV1stVSKqN1kNsZP,0.488,0.597,2,-8.306,1,0.0303,0.305,0.814,0.162,0.588,174.024,256027,4,b'Asia',b'Japan',b'Male',b'Male',b'2000s',b'Urban',b'Asian Hip-Hop/Rap',b'Japanese Hip-Hop/Rap',b'Sophisticated',b'Smoky / Romantic',b'Slow Tempo',b'Slow',b'40s'
The road,Noicybino,,The road,Jesse Cook,怀旧,,,,,,,,,,,,,,,b'North America',b'United States',b'Male',b'Male Group',b'1980s',b'Alternative & Punk',b'Alternative',b'Alternative Rock',b'Yearning',b'Sensitive / Exploring',b'Medium Tempo',b'Medium Fast',b'90s'
At The Edge,千坂,,,,,,,,,,,,,,,,,,,b'North America',b'United States',b'Male',b'Male Group',b'1990s',b'Rock',b'Adult Alternative Rock',b'Adult Alternative Rock',b'Empowering',b'Strong / Stable',b'Medium Tempo',b'Medium Fast',b'100s'
Something Just Like This,The Chainsmokers,,,,,6RUKPb4LETWmmr3iAEQktW,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160,4,b'North America',b'United States',b'Male',b'Male Group',b'2010s',b'Electronica',b'Dubstep',b'Dubstep',b'Excited',b'Euphoric Energy',b'Medium Tempo',b'Medium Fast',b'100s'
Trip,Axero,,,,,3R8QLaAQnuI6CRZygnQbwZ,0.668,0.72,8,-6.267,0,0.0301,0.159,0.958,0.0983,0.661,122.015,188852,4,,,,,,,,,,,,,
非酋,薛明媛/朱贺,,非酋,朱贺/薛明媛,怀旧,6PPqL3Oj5qzpTN8xG19W2z,0.785,0.687,0,-6.735,1,0.0416,0.358,0,0.065,0.547,100.013,172200,4,b'Asia',b'China',b'Mixed',b'Mixed Duo',b'2010s',b'Pop',b'Chinese Pop',b'General Chinese Pop',b'Yearning',b'Energetic Yearning',b'Medium Tempo',b'Medium',b'60s'
Like Drenched Butterfly,Scythelence,,Like Drenched Butterfly,Scythelence,安静,,,,,,,,,,,,,,,b'North America',b'Canada',b'Female',b'Female',b'2000s',b'Pop',b'Western Pop',b'Adult Contemporary',b'Sophisticated',b'Suave / Sultry',b'Slow Tempo',b'Slow',b'40s'
过客,是阿涵阿,,过客,是阿涵阿,伤感,1nfg7drkoCccY1qKr8CDpA,0.537,0.625,4,-5.514,1,0.0634,0.585,0,0.0881,0.41,208.225,270000,4,,,,,,,,,,,,,
